"param_device";"af_event_name";"af_event_guid";"not_verified";"not_param_verified";"af_event_time";"ga_event_time";"af_common_values";"ga_common_values";"device";"af_events";"ga_events";"d.not_verified";"not_device_verified"
"00612c9ef21c521cff7d35b3591a1e45";level_step;b88a7c9c-cd82-4408-bdf1-df55a3ba0136;1;1;2021-02-09 20:17:55;1970-01-01 03:00:00;"[Ljava.lang.String;@26d924b";"[Ljava.lang.String;@7e27de8e";"00612c9ef21c521cff7d35b3591a1e45";"[Ljava.lang.String;@3fe46357";"[Ljava.lang.String;@388b8182";0;1
"00612c9ef21c521cff7d35b3591a1e45";level_step;c2b3e13d-fcf6-4b70-9f63-1c759ba37c32;1;1;2021-02-09 20:18:02;1970-01-01 03:00:00;"[Ljava.lang.String;@561aa312";"[Ljava.lang.String;@1609c4f1";"00612c9ef21c521cff7d35b3591a1e45";"[Ljava.lang.String;@aebe3bc";"[Ljava.lang.String;@6e88f4f2";0;1
"00612c9ef21c521cff7d35b3591a1e45";level_step;f961aa40-6378-45b4-9667-f28622ec788f;1;1;2021-02-09 20:18:04;1970-01-01 03:00:00;"[Ljava.lang.String;@6d89d802";"[Ljava.lang.String;@35ffa70e";"00612c9ef21c521cff7d35b3591a1e45";"[Ljava.lang.String;@605c440e";"[Ljava.lang.String;@49da1393";0;1
"00612c9ef21c521cff7d35b3591a1e45";level_step;"545545c6-76d6-4825-b455-127bc7491708";1;1;2021-02-09 20:18:08;1970-01-01 03:00:00;"[Ljava.lang.String;@6a309b62";"[Ljava.lang.String;@22bf96fd";"00612c9ef21c521cff7d35b3591a1e45";"[Ljava.lang.String;@20c1ca90";"[Ljava.lang.String;@391e1390";0;1
"00612c9ef21c521cff7d35b3591a1e45";quest_complete;a6d22a29-f7ae-4e8f-8b0d-fae895d7e4fb;1;1;2021-02-09 20:18:15;1970-01-01 03:00:00;"[Ljava.lang.String;@579b745a";"[Ljava.lang.String;@9cd082a";"00612c9ef21c521cff7d35b3591a1e45";"[Ljava.lang.String;@27f6d6c9";"[Ljava.lang.String;@6ebdd334";0;1
"00612c9ef21c521cff7d35b3591a1e45";hard_get;"0b552363-e7ca-44af-9276-13ec9310c4a1";1;1;2021-02-09 20:18:15;1970-01-01 03:00:00;"[Ljava.lang.String;@6208431d";"[Ljava.lang.String;@3e58b2e";"00612c9ef21c521cff7d35b3591a1e45";"[Ljava.lang.String;@12b44505";"[Ljava.lang.String;@12100014";0;1
"00612c9ef21c521cff7d35b3591a1e45";tech_download_start;"0b762c86-717f-4682-ac93-78b6401f6e17";1;1;2021-02-09 20:18:15;1970-01-01 03:00:00;"[Ljava.lang.String;@32a0b9e0";"[Ljava.lang.String;@1db3e861";"00612c9ef21c521cff7d35b3591a1e45";"[Ljava.lang.String;@2d1f1abf";"[Ljava.lang.String;@3f9dafa8";0;1
"00612c9ef21c521cff7d35b3591a1e45";balance_get;"51a7ca70-d969-487d-aff7-382bd72abc71";1;1;2021-02-09 20:18:15;1970-01-01 03:00:00;"[Ljava.lang.String;@8456e02";"[Ljava.lang.String;@a377f8b";"00612c9ef21c521cff7d35b3591a1e45";"[Ljava.lang.String;@5f284690";"[Ljava.lang.String;@d9a4232";0;1
"00612c9ef21c521cff7d35b3591a1e45";tech_download_start;dc0c5659-3400-4ccd-8f0f-7da2e04a361e;1;1;2021-02-09 20:18:15;1970-01-01 03:00:00;"[Ljava.lang.String;@2e8c08fd";"[Ljava.lang.String;@1f76e180";"00612c9ef21c521cff7d35b3591a1e45";"[Ljava.lang.String;@2773838";"[Ljava.lang.String;@5d236196";0;1
"00612c9ef21c521cff7d35b3591a1e45";balance_get;"1a51aaf3-2ad9-478d-be2a-1aad2011db83";1;1;2021-02-09 20:18:22;1970-01-01 03:00:00;"[Ljava.lang.String;@13a6512f";"[Ljava.lang.String;@3b74d83a";"00612c9ef21c521cff7d35b3591a1e45";"[Ljava.lang.String;@799194";"[Ljava.lang.String;@46907fdc";0;1
"00612c9ef21c521cff7d35b3591a1e45";level_finish;"5c1d8dd6-22c4-4690-b681-c4b5c2a55f44";1;1;2021-02-09 20:18:23;1970-01-01 03:00:00;"[Ljava.lang.String;@671e7108";"[Ljava.lang.String;@7a36d0d9";"00612c9ef21c521cff7d35b3591a1e45";"[Ljava.lang.String;@368f1b3a";"[Ljava.lang.String;@7324eca8";0;1
"00612c9ef21c521cff7d35b3591a1e45";tech_download_fail;b8fd00bd-cdd0-4582-9565-2612874ad7dd;1;1;2021-02-09 20:18:25;1970-01-01 03:00:00;"[Ljava.lang.String;@67a655f5";"[Ljava.lang.String;@2bdae1c0";"00612c9ef21c521cff7d35b3591a1e45";"[Ljava.lang.String;@65c2794a";"[Ljava.lang.String;@315798f6";0;1
"00612c9ef21c521cff7d35b3591a1e45";map_open;fb454a58-e8db-462f-a79a-c06aa7b49db6;1;1;2021-02-09 20:18:25;1970-01-01 03:00:00;"[Ljava.lang.String;@648b7ad4";"[Ljava.lang.String;@18a34364";"00612c9ef21c521cff7d35b3591a1e45";"[Ljava.lang.String;@6edd7113";"[Ljava.lang.String;@6340d416";0;1
"00612c9ef21c521cff7d35b3591a1e45";tech_download_start;"34914e56-d0de-48cc-8826-5b3437af1e2f";1;1;2021-02-09 20:18:25;1970-01-01 03:00:00;"[Ljava.lang.String;@5c224f70";"[Ljava.lang.String;@5e188ff3";"00612c9ef21c521cff7d35b3591a1e45";"[Ljava.lang.String;@5b4838ca";"[Ljava.lang.String;@3e4db7d1";0;1
"00612c9ef21c521cff7d35b3591a1e45";loading_scene;"068f885d-8336-4482-bd87-c4b729b96cbb";1;1;2021-02-09 20:18:26;1970-01-01 03:00:00;"[Ljava.lang.String;@70da36a7";"[Ljava.lang.String;@6a274858";"00612c9ef21c521cff7d35b3591a1e45";"[Ljava.lang.String;@70b3b3be";"[Ljava.lang.String;@23936146";0;1
"023d379d194d924dc7e52e7a57f7ee52";session_start;"9a7693b2-ac52-4a35-9324-8f68bd933dca";1;1;2021-02-09 16:35:03;1970-01-01 03:00:00;"[Ljava.lang.String;@25d049d";"[Ljava.lang.String;@52e8f906";"023d379d194d924dc7e52e7a57f7ee52";"[Ljava.lang.String;@3fab9ea6";"[Ljava.lang.String;@78a5144";0;1
"023d379d194d924dc7e52e7a57f7ee52";loading_scene;"49b45b3c-2a7c-4c49-9aa7-4fe7965a48c2";1;1;2021-02-09 16:35:04;1970-01-01 03:00:00;"[Ljava.lang.String;@6d99d4c4";"[Ljava.lang.String;@78ac20b8";"023d379d194d924dc7e52e7a57f7ee52";"[Ljava.lang.String;@1b91cfa5";"[Ljava.lang.String;@4e44ade2";0;1
"023d379d194d924dc7e52e7a57f7ee52";loading_scene;"03325b61-4f49-41a7-9639-eb240086e9eb";1;1;2021-02-09 16:35:04;1970-01-01 03:00:00;"[Ljava.lang.String;@6d586f1a";"[Ljava.lang.String;@74682be9";"023d379d194d924dc7e52e7a57f7ee52";"[Ljava.lang.String;@61913e26";"[Ljava.lang.String;@ad1b44b";0;1
"023d379d194d924dc7e52e7a57f7ee52";loading_scene;"44129133-f433-4aa9-b2b3-26abedca2787";1;1;2021-02-09 16:35:04;1970-01-01 03:00:00;"[Ljava.lang.String;@245f3ab4";"[Ljava.lang.String;@11dd6ab5";"023d379d194d924dc7e52e7a57f7ee52";"[Ljava.lang.String;@79d516a6";"[Ljava.lang.String;@7ea1963b";0;1
"11fc3babcf15f177dac112c1dbe79d66";dlg_welcome;"5e11acae-17d5-492d-a20d-54512c4a7864";1;1;2021-02-09 18:47:25;1970-01-01 03:00:00;"[Ljava.lang.String;@23f699c1";"[Ljava.lang.String;@5904d7c8";"11fc3babcf15f177dac112c1dbe79d66";"[Ljava.lang.String;@8359a68";"[Ljava.lang.String;@7ad7c51b";0;1
"11fc3babcf15f177dac112c1dbe79d66";dlg_welcome;"017aa02d-091b-4488-958d-fa705e659c50";1;1;2021-02-09 18:47:29;1970-01-01 03:00:00;"[Ljava.lang.String;@6d787311";"[Ljava.lang.String;@12bd53e1";"11fc3babcf15f177dac112c1dbe79d66";"[Ljava.lang.String;@36ff6d04";"[Ljava.lang.String;@724499dd";0;1
"11fc3babcf15f177dac112c1dbe79d66";dlg_welcome;"3cedea60-42d4-4597-bacc-e86cb1c1311d";1;1;2021-02-09 18:47:32;1970-01-01 03:00:00;"[Ljava.lang.String;@5c0a9c7f";"[Ljava.lang.String;@24d0ee44";"11fc3babcf15f177dac112c1dbe79d66";"[Ljava.lang.String;@690a2097";"[Ljava.lang.String;@3f56c61a";0;1
"11fc3babcf15f177dac112c1dbe79d66";dlg_welcome;a11fc590-7498-4226-8f8b-325402f500d5;1;1;2021-02-09 18:47:32;1970-01-01 03:00:00;"[Ljava.lang.String;@37b74ceb";"[Ljava.lang.String;@14362697";"11fc3babcf15f177dac112c1dbe79d66";"[Ljava.lang.String;@2c80b21e";"[Ljava.lang.String;@256fd782";0;1
"11fc3babcf15f177dac112c1dbe79d66";dlg_welcome;deb64421-03e3-4e6e-a20f-5a723c38d59c;1;1;2021-02-09 18:47:37;1970-01-01 03:00:00;"[Ljava.lang.String;@283217d0";"[Ljava.lang.String;@d959edf";"11fc3babcf15f177dac112c1dbe79d66";"[Ljava.lang.String;@242ccd31";"[Ljava.lang.String;@7fa4cdf1";0;1
"13de6c20e2d35270eca3fdc74efd90af";session_start;ee856069-cb00-4436-bcb8-07c89e302163;1;1;2021-02-09 14:26:29;1970-01-01 03:00:00;"[Ljava.lang.String;@4710c942";"[Ljava.lang.String;@66d2d419";"13de6c20e2d35270eca3fdc74efd90af";"[Ljava.lang.String;@2455d8b7";"[Ljava.lang.String;@7d474289";0;1
"13de6c20e2d35270eca3fdc74efd90af";loading_scene;"71d2ac31-6745-49cf-ac78-5891e35d8f5e";1;1;2021-02-09 14:26:30;1970-01-01 03:00:00;"[Ljava.lang.String;@3c5cceba";"[Ljava.lang.String;@4cdea734";"13de6c20e2d35270eca3fdc74efd90af";"[Ljava.lang.String;@46444e78";"[Ljava.lang.String;@1500f33";0;1
"13de6c20e2d35270eca3fdc74efd90af";loading_scene;fbf6d3b9-280f-4bb0-9506-19d06c30ed8a;1;1;2021-02-09 14:26:30;1970-01-01 03:00:00;"[Ljava.lang.String;@5ba328bd";"[Ljava.lang.String;@627dc3fa";"13de6c20e2d35270eca3fdc74efd90af";"[Ljava.lang.String;@6ae7643";"[Ljava.lang.String;@786d832";0;1
"13de6c20e2d35270eca3fdc74efd90af";loading_scene;"0367b6fb-4412-4df8-9513-08b9a981d44d";1;1;2021-02-09 14:26:30;1970-01-01 03:00:00;"[Ljava.lang.String;@4522eebf";"[Ljava.lang.String;@49cc87f2";"13de6c20e2d35270eca3fdc74efd90af";"[Ljava.lang.String;@3c25fce6";"[Ljava.lang.String;@dd3e418";0;1
"1c2abc23ae753df6620bf711da3cec60";hard_get;a75c6cd1-3c26-4892-af55-470930dddc51;1;1;2021-02-09 06:00:51;1970-01-01 03:00:00;"[Ljava.lang.String;@5f56a40b";"[Ljava.lang.String;@72885b04";"1c2abc23ae753df6620bf711da3cec60";"[Ljava.lang.String;@61d94b7f";"[Ljava.lang.String;@73b89078";0;1
"1c2abc23ae753df6620bf711da3cec60";quest_complete;"4568467a-44b6-412e-b474-36b6c4c0a79d";1;1;2021-02-09 06:00:51;1970-01-01 03:00:00;"[Ljava.lang.String;@19a404f8";"[Ljava.lang.String;@29443cb3";"1c2abc23ae753df6620bf711da3cec60";"[Ljava.lang.String;@26d0857";"[Ljava.lang.String;@35617332";0;1
"1c2abc23ae753df6620bf711da3cec60";balance_get;dc4234f2-ba0c-4b39-8ec6-c2d1acf81e63;1;1;2021-02-09 06:00:57;1970-01-01 03:00:00;"[Ljava.lang.String;@c5b22a2";"[Ljava.lang.String;@4f2263e";"1c2abc23ae753df6620bf711da3cec60";"[Ljava.lang.String;@6e37b947";"[Ljava.lang.String;@5071bf50";0;1
"1c2abc23ae753df6620bf711da3cec60";level_finish;"92d28477-24ac-4ff8-a457-0fa66c942fe7";1;1;2021-02-09 06:00:58;1970-01-01 03:00:00;"[Ljava.lang.String;@5eac9ce";"[Ljava.lang.String;@10bccc9b";"1c2abc23ae753df6620bf711da3cec60";"[Ljava.lang.String;@4312b24a";"[Ljava.lang.String;@1e440e47";0;1
"1c2abc23ae753df6620bf711da3cec60";map_open;c77de634-1bf2-4854-acff-194032261151;1;1;2021-02-09 06:01:00;1970-01-01 03:00:00;"[Ljava.lang.String;@4d3300f8";"[Ljava.lang.String;@3b1dc5d1";"1c2abc23ae753df6620bf711da3cec60";"[Ljava.lang.String;@6d4bb01a";"[Ljava.lang.String;@53c3bdc2";0;1
"1c2abc23ae753df6620bf711da3cec60";loading_scene;f0761b80-947c-4463-bf18-4e8d4a2aece0;1;1;2021-02-09 06:01:01;1970-01-01 03:00:00;"[Ljava.lang.String;@6225382";"[Ljava.lang.String;@53442dda";"1c2abc23ae753df6620bf711da3cec60";"[Ljava.lang.String;@63bf8cc8";"[Ljava.lang.String;@2d5c00d0";0;1
"1c2abc23ae753df6620bf711da3cec60";tutorial_start;bf25fa2a-73d5-4b6c-b0e8-71b1a2462548;1;1;2021-02-09 06:01:04;1970-01-01 03:00:00;"[Ljava.lang.String;@39f6e8ba";"[Ljava.lang.String;@4bae28a3";"1c2abc23ae753df6620bf711da3cec60";"[Ljava.lang.String;@54e824d2";"[Ljava.lang.String;@19fff41f";0;1
"1c2abc23ae753df6620bf711da3cec60";tutorial_start;d5d03ed6-ba7a-4fe8-b9a8-a5653ac95c3f;1;1;2021-02-09 06:01:12;1970-01-01 03:00:00;"[Ljava.lang.String;@17427ca2";"[Ljava.lang.String;@2d13a5d9";"1c2abc23ae753df6620bf711da3cec60";"[Ljava.lang.String;@38c8ca1d";"[Ljava.lang.String;@5e718e17";0;1
"1c2abc23ae753df6620bf711da3cec60";tutorial_end;bddc5dc6-e04c-4c7b-91f4-c4aa7bd1f095;1;1;2021-02-09 06:01:12;1970-01-01 03:00:00;"[Ljava.lang.String;@5ad24e17";"[Ljava.lang.String;@6adf15f9";"1c2abc23ae753df6620bf711da3cec60";"[Ljava.lang.String;@14b9a29d";"[Ljava.lang.String;@466a872b";0;1
"1c2abc23ae753df6620bf711da3cec60";tutorial_end;c929416e-c0da-4c64-993d-012ca8e89854;1;1;2021-02-09 06:01:15;1970-01-01 03:00:00;"[Ljava.lang.String;@e00db07";"[Ljava.lang.String;@1ce267e3";"1c2abc23ae753df6620bf711da3cec60";"[Ljava.lang.String;@451683a8";"[Ljava.lang.String;@575707fe";0;1
"1c2abc23ae753df6620bf711da3cec60";dlg_quest;"13e00cf7-32a5-477e-a86a-16e1aea14ee1";1;1;2021-02-09 06:01:26;1970-01-01 03:00:00;"[Ljava.lang.String;@5f0736f0";"[Ljava.lang.String;@50d58f8c";"1c2abc23ae753df6620bf711da3cec60";"[Ljava.lang.String;@212f5dfd";"[Ljava.lang.String;@4ea8c6d1";0;1
"1c2abc23ae753df6620bf711da3cec60";dlg_options;"5ef90975-9939-43b8-b476-9c50641f6730";1;1;2021-02-09 06:01:36;1970-01-01 03:00:00;"[Ljava.lang.String;@28fed942";"[Ljava.lang.String;@542b9a3e";"1c2abc23ae753df6620bf711da3cec60";"[Ljava.lang.String;@fb0e5f3";"[Ljava.lang.String;@7a6349a";0;1
"279bbcb20023bc3b61b09a704929eec1";session_start;"6f230fc9-3fb9-4d7f-8838-51b9b78181a6";1;1;2021-02-09 12:09:19;1970-01-01 03:00:00;"[Ljava.lang.String;@594cd9e5";"[Ljava.lang.String;@51be4298";"279bbcb20023bc3b61b09a704929eec1";"[Ljava.lang.String;@59a9aa21";"[Ljava.lang.String;@6f1d576a";0;1
"279bbcb20023bc3b61b09a704929eec1";loading_scene;"09323e64-233d-4867-8dc4-04dce0aa0e1c";1;1;2021-02-09 12:09:19;1970-01-01 03:00:00;"[Ljava.lang.String;@50a1289d";"[Ljava.lang.String;@73a80a93";"279bbcb20023bc3b61b09a704929eec1";"[Ljava.lang.String;@67c44e65";"[Ljava.lang.String;@62e7e3f0";0;1
"279bbcb20023bc3b61b09a704929eec1";loading_scene;fc98448a-5ade-476d-942a-4791a103854d;1;1;2021-02-09 12:09:19;1970-01-01 03:00:00;"[Ljava.lang.String;@3b5bdaf1";"[Ljava.lang.String;@814a39b";"279bbcb20023bc3b61b09a704929eec1";"[Ljava.lang.String;@4de6739a";"[Ljava.lang.String;@10c3e1b5";0;1
"279bbcb20023bc3b61b09a704929eec1";loading_scene;b53b263f-00d6-4e63-bf92-0bf0a31a9361;1;1;2021-02-09 12:09:19;1970-01-01 03:00:00;"[Ljava.lang.String;@752a2d0e";"[Ljava.lang.String;@588f404b";"279bbcb20023bc3b61b09a704929eec1";"[Ljava.lang.String;@268b9263";"[Ljava.lang.String;@29ca114e";0;1
"279bbcb20023bc3b61b09a704929eec1";loading_scene;"9103cfc4-e388-4d5f-91eb-56c7fe81173f";1;1;2021-02-09 12:09:38;1970-01-01 03:00:00;"[Ljava.lang.String;@d2c1b24";"[Ljava.lang.String;@2f838fd2";"279bbcb20023bc3b61b09a704929eec1";"[Ljava.lang.String;@55e118cb";"[Ljava.lang.String;@2c583358";0;1
"279bbcb20023bc3b61b09a704929eec1";loading_scene;"59fd6aa1-3e02-48e1-a226-c04f1c015998";1;1;2021-02-09 12:09:39;1970-01-01 03:00:00;"[Ljava.lang.String;@41c0e8cc";"[Ljava.lang.String;@720e1239";"279bbcb20023bc3b61b09a704929eec1";"[Ljava.lang.String;@2f746bf3";"[Ljava.lang.String;@42db4fb6";0;1
"279bbcb20023bc3b61b09a704929eec1";dlg_welcome;"50682b4b-485b-4892-b3c3-33818284b3b6";1;1;2021-02-09 12:09:48;1970-01-01 03:00:00;"[Ljava.lang.String;@49b59a9";"[Ljava.lang.String;@6861cd9";"279bbcb20023bc3b61b09a704929eec1";"[Ljava.lang.String;@aa1d409";"[Ljava.lang.String;@121f9c14";0;1
"279bbcb20023bc3b61b09a704929eec1";map_open;"075831b4-89f0-4d91-a7c2-06acb8641d95";1;1;2021-02-09 12:09:50;1970-01-01 03:00:00;"[Ljava.lang.String;@4c97c9ef";"[Ljava.lang.String;@7a417470";"279bbcb20023bc3b61b09a704929eec1";"[Ljava.lang.String;@7ec4f6ad";"[Ljava.lang.String;@10553a5d";0;1
"279bbcb20023bc3b61b09a704929eec1";loading_scene;"9fda9dfd-5c78-4c3c-a9e3-a9691aa4bffd";1;1;2021-02-09 12:09:51;1970-01-01 03:00:00;"[Ljava.lang.String;@627f5109";"[Ljava.lang.String;@136c5bc2";"279bbcb20023bc3b61b09a704929eec1";"[Ljava.lang.String;@4a44b69c";"[Ljava.lang.String;@737aea5b";0;1
"279bbcb20023bc3b61b09a704929eec1";dlg_level_start;fef93d34-ffd0-473f-b791-b8b74b05a0ed;1;1;2021-02-09 12:10:03;1970-01-01 03:00:00;"[Ljava.lang.String;@6b951a24";"[Ljava.lang.String;@1a56fedf";"279bbcb20023bc3b61b09a704929eec1";"[Ljava.lang.String;@75c94b5f";"[Ljava.lang.String;@51c54f8f";0;1
"279bbcb20023bc3b61b09a704929eec1";loading_scene;"6e9df20c-3df8-413d-a677-a94ebfbcfa16";1;1;2021-02-09 12:10:07;1970-01-01 03:00:00;"[Ljava.lang.String;@12c22ba9";"[Ljava.lang.String;@3f4f9f28";"279bbcb20023bc3b61b09a704929eec1";"[Ljava.lang.String;@63a82d";"[Ljava.lang.String;@7b212699";0;1
"279bbcb20023bc3b61b09a704929eec1";dlg_level_options;"3797553c-2cf1-474e-8c04-cf1af36aa403";1;1;2021-02-09 12:11:45;1970-01-01 03:00:00;"[Ljava.lang.String;@783dc537";"[Ljava.lang.String;@3b48a3c7";"279bbcb20023bc3b61b09a704929eec1";"[Ljava.lang.String;@26775643";"[Ljava.lang.String;@5490b9fa";0;1
"279bbcb20023bc3b61b09a704929eec1";dlg_level_exit;"8f99c996-48df-4aea-9ef9-a2352d8517b1";1;1;2021-02-09 12:11:50;1970-01-01 03:00:00;"[Ljava.lang.String;@4212da22";"[Ljava.lang.String;@3cba0f3c";"279bbcb20023bc3b61b09a704929eec1";"[Ljava.lang.String;@206383a6";"[Ljava.lang.String;@71edb139";0;1
"279bbcb20023bc3b61b09a704929eec1";balance_spend;"6cc33170-346d-4fa2-a9e8-c9707419bdc5";1;1;2021-02-09 12:12:24;1970-01-01 03:00:00;"[Ljava.lang.String;@257aa6ec";"[Ljava.lang.String;@49559e90";"279bbcb20023bc3b61b09a704929eec1";"[Ljava.lang.String;@75175aaf";"[Ljava.lang.String;@69ef494d";0;1
"2a1219873da41fc46dc8f4b1162b3959";session_end;"76d84e0a-9bf4-4aa9-80dd-efa2a926a829";1;1;2021-02-09 19:55:02;1970-01-01 03:00:00;"[Ljava.lang.String;@19d2df5a";"[Ljava.lang.String;@7c9673ee";"2a1219873da41fc46dc8f4b1162b3959";"[Ljava.lang.String;@339b9cf1";"[Ljava.lang.String;@20ad0eee";0;1
"2a1219873da41fc46dc8f4b1162b3959";session_start;"6994221b-176a-4e71-b371-f5cdf100eec1";1;1;2021-02-09 19:55:02;1970-01-01 03:00:00;"[Ljava.lang.String;@2f8a2dae";"[Ljava.lang.String;@604c22b2";"2a1219873da41fc46dc8f4b1162b3959";"[Ljava.lang.String;@f5f565e";"[Ljava.lang.String;@47cde325";0;1
"2a1219873da41fc46dc8f4b1162b3959";dlg_welcome;b4707337-5e00-4e04-96b0-b271d5a7fc16;1;1;2021-02-09 19:55:13;1970-01-01 03:00:00;"[Ljava.lang.String;@3954412f";"[Ljava.lang.String;@388cbd05";"2a1219873da41fc46dc8f4b1162b3959";"[Ljava.lang.String;@4d14f1ec";"[Ljava.lang.String;@6568e7a0";0;1
"2a1219873da41fc46dc8f4b1162b3959";dlg_welcome;"044535ce-0617-446d-9397-26550d8478fd";1;1;2021-02-09 19:55:15;1970-01-01 03:00:00;"[Ljava.lang.String;@7e2e9f1b";"[Ljava.lang.String;@2317714e";"2a1219873da41fc46dc8f4b1162b3959";"[Ljava.lang.String;@49666f51";"[Ljava.lang.String;@6b91d43a";0;1
"30f09bb4edd23acbff3903ca8f396a9d";map_open;"720e3cb8-57b5-4df2-abc9-2d98df5ef4d2";1;1;2021-02-09 12:39:12;1970-01-01 03:00:00;"[Ljava.lang.String;@61cd5814";"[Ljava.lang.String;@7948c862";"30f09bb4edd23acbff3903ca8f396a9d";"[Ljava.lang.String;@32e3cfd";"[Ljava.lang.String;@667b08a6";0;1
"30f09bb4edd23acbff3903ca8f396a9d";loading_scene;"4e5c3880-b09d-451c-abc3-dd0feee9f835";1;1;2021-02-09 12:39:13;1970-01-01 03:00:00;"[Ljava.lang.String;@6d7df185";"[Ljava.lang.String;@52492f90";"30f09bb4edd23acbff3903ca8f396a9d";"[Ljava.lang.String;@20f238f0";"[Ljava.lang.String;@1e723a70";0;1
"3330f6e96f14c4137890730caf24eac9";session_start;"92d356f9-5d14-445f-90bb-e603d521c5aa";1;1;2021-02-09 11:52:34;1970-01-01 03:00:00;"[Ljava.lang.String;@1c0101e2";"[Ljava.lang.String;@72f985d";"3330f6e96f14c4137890730caf24eac9";"[Ljava.lang.String;@36ab15f0";"[Ljava.lang.String;@390518ef";0;1
"3330f6e96f14c4137890730caf24eac9";loading_scene;e8e5ffc6-ff4a-4bbf-a0c2-e0992dd1cfc6;1;1;2021-02-09 11:52:35;1970-01-01 03:00:00;"[Ljava.lang.String;@2d1f103c";"[Ljava.lang.String;@568998b2";"3330f6e96f14c4137890730caf24eac9";"[Ljava.lang.String;@38631306";"[Ljava.lang.String;@2930b685";0;1
"3330f6e96f14c4137890730caf24eac9";loading_scene;b7d83c03-3d2d-44bb-bc0f-7e978a3530e0;1;1;2021-02-09 11:52:35;1970-01-01 03:00:00;"[Ljava.lang.String;@7cfbcd6f";"[Ljava.lang.String;@662d964a";"3330f6e96f14c4137890730caf24eac9";"[Ljava.lang.String;@46f642aa";"[Ljava.lang.String;@6a5e506f";0;1
"3330f6e96f14c4137890730caf24eac9";loading_scene;"6f788f08-84ae-4bf0-94fa-e30cc617f9b9";1;1;2021-02-09 11:52:35;1970-01-01 03:00:00;"[Ljava.lang.String;@48ec78fe";"[Ljava.lang.String;@4279286f";"3330f6e96f14c4137890730caf24eac9";"[Ljava.lang.String;@366ed198";"[Ljava.lang.String;@2e2b3212";0;1
"427c0ba7f3d2735eca84a6842224e6dd";session_end;"23998398-d915-4874-94f3-d1f62f92c14c";1;1;2021-02-09 10:18:30;1970-01-01 03:00:00;"[Ljava.lang.String;@52b94a1";"[Ljava.lang.String;@e9afe3b";"427c0ba7f3d2735eca84a6842224e6dd";"[Ljava.lang.String;@4eb81c61";"[Ljava.lang.String;@39740c06";0;1
"427c0ba7f3d2735eca84a6842224e6dd";session_start;eb5def28-dec1-4644-9efb-7114210cb13c;1;1;2021-02-09 10:18:30;1970-01-01 03:00:00;"[Ljava.lang.String;@60a31915";"[Ljava.lang.String;@3991581c";"427c0ba7f3d2735eca84a6842224e6dd";"[Ljava.lang.String;@3744105b";"[Ljava.lang.String;@2ec92e89";0;1
"482838b8dfdb0384c42e7f05d44aa804";tutorial_start;"059ae863-1069-4395-a7ef-4ffa5fa63cf4";1;1;2021-02-09 15:44:25;1970-01-01 03:00:00;"[Ljava.lang.String;@56daf1f4";"[Ljava.lang.String;@6538128b";"482838b8dfdb0384c42e7f05d44aa804";"[Ljava.lang.String;@726900bf";"[Ljava.lang.String;@15b3d51d";0;1
"482838b8dfdb0384c42e7f05d44aa804";tutorial_end;b0134cc3-4007-4170-855b-01a5823896cf;1;1;2021-02-09 15:44:27;1970-01-01 03:00:00;"[Ljava.lang.String;@1467d30e";"[Ljava.lang.String;@31ee2743";"482838b8dfdb0384c42e7f05d44aa804";"[Ljava.lang.String;@bb8a539";"[Ljava.lang.String;@28926e";0;1
"482838b8dfdb0384c42e7f05d44aa804";dlg_card;"3f20f472-1773-4ae5-b1d8-52aa6bc3a91f";1;1;2021-02-09 15:44:44;1970-01-01 03:00:00;"[Ljava.lang.String;@2a7dcec6";"[Ljava.lang.String;@6a6930f5";"482838b8dfdb0384c42e7f05d44aa804";"[Ljava.lang.String;@24b6c1ec";"[Ljava.lang.String;@60499cf6";0;1
"482838b8dfdb0384c42e7f05d44aa804";tutorial_start;f52db997-3cc9-43db-886d-fbade52279b0;1;1;2021-02-09 15:44:44;1970-01-01 03:00:00;"[Ljava.lang.String;@240665c7";"[Ljava.lang.String;@7cb172a";"482838b8dfdb0384c42e7f05d44aa804";"[Ljava.lang.String;@15e00f9e";"[Ljava.lang.String;@39629ff8";0;1
"482838b8dfdb0384c42e7f05d44aa804";session_end;ed2b736b-3d92-4053-8f7b-092dd77671ea;1;1;2021-02-09 16:21:31;1970-01-01 03:00:00;"[Ljava.lang.String;@2e5dfd4e";"[Ljava.lang.String;@7170dde8";"482838b8dfdb0384c42e7f05d44aa804";"[Ljava.lang.String;@6479a0a7";"[Ljava.lang.String;@49496e8f";0;1
"482838b8dfdb0384c42e7f05d44aa804";session_start;c9541ae4-5084-4d26-9527-ccaf2f5592f5;1;1;2021-02-09 16:21:31;1970-01-01 03:00:00;"[Ljava.lang.String;@8bf4d65";"[Ljava.lang.String;@7f575e07";"482838b8dfdb0384c42e7f05d44aa804";"[Ljava.lang.String;@5682a5d2";"[Ljava.lang.String;@543d849b";0;1
"482838b8dfdb0384c42e7f05d44aa804";tech_download_start;"0fe8bdfd-33f2-44e8-b0f2-c87689358320";1;1;2021-02-09 16:21:32;1970-01-01 03:00:00;"[Ljava.lang.String;@269b2f1c";"[Ljava.lang.String;@6379faae";"482838b8dfdb0384c42e7f05d44aa804";"[Ljava.lang.String;@20967f26";"[Ljava.lang.String;@18b72ef3";0;1
